user_id;service_name;service_category;price_min;price_max;date_of_payment;number_of_payments
9041;Boro;Water Supplier;35;70;21;10
9041;Qulean;House;80;80;6;4
9042;App Store;Store;5;20;1;4
9042;Amazon Prime;Amazon;13;13;12;6
9042;Financial Times;Digital Magazine;12;12;15;12
9042;YouTube Music;Music;7;7;17;12
9042;Birto;Water Supplier;35;65;27;7
9043;App Store;Store;5;20;8;9
9043;Amazon Prime;Amazon;13;13;24;10
9044;App Store;Store;5;20;27;6
9044;Amazon Prime;Amazon;13;13;2;10
9044;Wall Street Journal;Digital Magazine;20;20;25;3
9044;Netflix;Video Streaming;14;14;20;11
9044;YouTube Music;Music;7;7;21;5
9044;Arialo;Water Supplier;30;60;6;10
9045;Amazon Prime;Amazon;13;13;4;8
9045;Sony PlayStation Plus;Games;7;7;12;5
9045;Netflix;Video Streaming;14;14;22;11
9045;Boro;Water Supplier;35;70;9;8
9046;YouTube;Video Streaming;12;12;16;6
9046;Fitness+;Health;8;8;18;6
9046;Sony PlayStation Plus;Games;7;7;6;2
9046;Amazon Prime Video;Video Streaming;9;9;20;2
9046;Deliveroo Plus;Food;14;14;12;10
9046;Boro;Water Supplier;35;70;25;10
9047;App Store;Store;5;20;10;3
9048;Amazon Prime;Amazon;13;13;26;7
9048;Nintendo Switch Online;Games;4;4;9;7
9048;Amazon Prime Video;Video Streaming;9;9;18;7
9048;Birto;Water Supplier;35;65;18;11
9049;Amazon Prime;Amazon;13;13;16;2
9049;Fitness+;Health;8;8;26;11
9049;Microsoft Xbox Game Pass;Games;10;10;28;12
9049;Netflix;Video Streaming;14;14;9;11
9049;Spotify;Music;10;10;7;3
9049;Birto;Water Supplier;35;65;15;9
9050;App Store;Store;5;20;20;11
9050;Month of Cloth;Cloth;30;30;20;10
9050;Wall Street Journal;Digital Magazine;20;20;9;11
9050;Cooorsera;Online Education;8;8;19;10
9050;Netflix;Video Streaming;14;14;12;2
9050;Spotify;Music;10;10;2;11
9050;Deliveroo Plus;Food;14;14;15;2
9050;Arialo;Water Supplier;30;60;4;5
9051;App Store;Store;5;20;20;4
9051;Nintendo Switch Online;Games;4;4;17;5
9051;Netflix;Video Streaming;14;14;28;2
9051;Spotify;Music;10;10;2;11
9051;Arialo;Water Supplier;30;60;18;9
9052;YouTube;Video Streaming;12;12;4;5
9052;Amazon Prime;Amazon;13;13;18;7
9053;App Store;Store;5;20;3;9
9053;Amazon Prime;Amazon;13;13;22;10
9053;Fitness+;Health;8;8;11;4
9053;New York Times;Digital Magazine;4;4;22;2
9053;Cooorsera;Online Education;8;8;28;6
9053;Netflix;Video Streaming;14;14;5;3
9053;Spotify;Music;10;10;11;7
9053;Birto;Water Supplier;35;65;7;8
9054;App Store;Store;5;20;16;8
9054;PlayStation Now;Games;10;10;8;11
9054;Microsoft Xbox Game Pass;Games;10;10;27;10
9054;Spotify;Music;10;10;12;5
9054;Birto;Water Supplier;35;65;12;9
9055;New York Times;Digital Magazine;4;4;7;5
9055;Spotify;Music;10;10;1;9
9055;Arialo;Water Supplier;30;60;5;4
9056;YouTube;Video Streaming;12;12;5;5
9056;App Store;Store;5;20;13;3
9056;Amazon Prime;Amazon;13;13;25;9
9056;PlayStation Now;Games;10;10;21;7
9056;Microsoft Xbox Game Pass;Games;10;10;6;8
9056;Disney+;Video Streaming;7;7;12;4
9056;Spotify;Music;10;10;7;7
9056;Deliveroo Plus;Food;14;14;20;6
9056;Arialo;Water Supplier;30;60;11;11
9057;Amazon Prime;Amazon;13;13;1;11
9057;Sony PlayStation Plus;Games;7;7;27;9
9057;Netflix;Video Streaming;14;14;21;3
9057;Spotify;Music;10;10;4;4
9057;Boro;Water Supplier;35;70;13;10
9058;YouTube;Video Streaming;12;12;7;4
9058;Amazon Prime;Amazon;13;13;13;8
9058;Fitness+;Health;8;8;6;9
9058;PlayStation Now;Games;10;10;25;9
9058;Microsoft Xbox Game Pass;Games;10;10;14;9
9058;Netflix;Video Streaming;14;14;22;5
9058;Spotify;Music;10;10;20;9
9058;Boro;Water Supplier;35;70;16;8
9060;App Store;Store;5;20;9;4
9060;Financial Times;Digital Magazine;12;12;26;2
9060;Spotify;Music;10;10;19;5
9060;Deliveroo Plus;Food;14;14;24;2
9060;Birto;Water Supplier;35;65;23;4
9061;Fitness+;Health;8;8;28;5
9061;Nintendo Switch Online;Games;4;4;25;5
9061;Netflix;Video Streaming;14;14;14;5
9061;Spotify;Music;10;10;13;10
9061;Birto;Water Supplier;35;65;27;12
9062;App Store;Store;5;20;12;12
9062;Nintendo Switch Online;Games;4;4;7;2
9062;Netflix;Video Streaming;14;14;2;4
9062;Spotify;Music;10;10;20;3
9062;Deliveroo Plus;Food;14;14;22;11
9062;Arialo;Water Supplier;30;60;14;2
9063;App Store;Store;5;20;9;5
9063;Amazon Prime;Amazon;13;13;3;2
9063;Nintendo Switch Online;Games;4;4;10;2
9063;Netflix;Video Streaming;14;14;4;11
9063;YouTube Music;Music;7;7;19;10
9063;Boro;Water Supplier;35;70;28;3
9064;Corole;Beauty;13;13;24;3
9064;Disney+;Video Streaming;7;7;8;3
9064;Spotify;Music;10;10;22;4
9064;Birto;Water Supplier;35;65;11;10
9065;App Store;Store;5;20;21;8
9065;Amazon Prime;Amazon;13;13;12;11
9065;Doc Online;Health;10;24;10;6
9065;Financial Times;Digital Magazine;12;12;5;10
9065;Disney+;Video Streaming;7;7;4;8
9065;Amazon Music;Music;8;8;18;9
9065;Birto;Water Supplier;35;65;24;12
9066;App Store;Store;5;20;21;3
9066;Fitness+;Health;8;8;16;7
9066;Microsoft Xbox Game Pass;Games;10;10;27;9
9066;Cooorsera;Online Education;8;8;4;5
9066;Disney+;Video Streaming;7;7;27;10
9066;Amazon Music;Music;8;8;14;5
9066;Birto;Water Supplier;35;65;10;12
9067;App Store;Store;5;20;7;2
9067;Sony PlayStation Plus;Games;7;7;19;7
9067;Netflix;Video Streaming;14;14;22;9
9067;Spotify;Music;10;10;11;11
9067;Boro;Water Supplier;35;70;18;6
9068;App Store;Store;5;20;6;6
9068;Amazon Prime;Amazon;13;13;20;3
9068;New York Times;Digital Magazine;4;4;14;7
9068;Netflix;Video Streaming;14;14;28;9
9068;Amazon Music;Music;8;8;10;4
9068;Arialo;Water Supplier;30;60;13;8
9069;Amazon Prime;Amazon;13;13;16;6
9069;Netflix;Video Streaming;14;14;17;6
9069;Google Play Music;Music;10;10;22;10
9069;Birto;Water Supplier;35;65;13;6
9070;Amazon Prime;Amazon;13;13;28;2
9070;Nintendo Switch Online;Games;4;4;12;10
9070;Arialo;Water Supplier;30;60;14;5
9071;YouTube;Video Streaming;12;12;13;12
9071;Amazon Prime;Amazon;13;13;4;10
9071;Nintendo Switch Online;Games;4;4;5;10
9071;Amazon Prime Video;Video Streaming;9;9;6;6
9071;Spotify;Music;10;10;5;6
9071;Boro;Water Supplier;35;70;17;6
9072;App Store;Store;5;20;26;6
9072;Amazon Prime;Amazon;13;13;14;6
9072;PlayStation Now;Games;10;10;26;2
9072;Microsoft Xbox Game Pass;Games;10;10;21;2
9072;Spotify;Music;10;10;24;6
9072;Arialo;Water Supplier;30;60;22;4
9073;App Store;Store;5;20;18;8
9073;Amazon Prime;Amazon;13;13;8;2
9073;New York Times;Digital Magazine;4;4;2;3
9073;Netflix;Video Streaming;14;14;6;4
9073;Spotify;Music;10;10;23;9
9073;Boro;Water Supplier;35;70;21;3
9074;Sony PlayStation Plus;Games;7;7;15;5
9074;Netflix;Video Streaming;14;14;6;3
9074;Spotify;Music;10;10;8;5
9074;Birto;Water Supplier;35;65;23;10
9075;App Store;Store;5;20;16;3
9075;Amazon Prime;Amazon;13;13;10;7
9075;Doc Online;Health;10;24;2;5
9075;Wall Street Journal;Digital Magazine;20;20;17;8
9075;Cooorsera;Online Education;8;8;5;11
9075;Netflix;Video Streaming;14;14;17;11
9075;Spotify;Music;10;10;15;11
9075;Birto;Water Supplier;35;65;25;8
9076;App Store;Store;5;20;11;10
9076;Amazon Prime;Amazon;13;13;13;10
9076;Wall Street Journal;Digital Magazine;20;20;8;7
9076;Netflix;Video Streaming;14;14;10;3
9076;Deliveroo Plus;Food;14;14;17;9
9076;Birto;Water Supplier;35;65;27;8
9077;Amazon Prime;Amazon;13;13;24;2
9077;Nintendo Switch Online;Games;4;4;5;7
9077;Disney+;Video Streaming;7;7;17;10
9077;Spotify;Music;10;10;3;12
9077;Boro;Water Supplier;35;70;22;9
9078;YouTube;Video Streaming;12;12;22;11
9078;App Store;Store;5;20;22;8
9078;New York Times;Digital Magazine;4;4;9;3
9078;Netflix;Video Streaming;14;14;28;7
9078;Spotify;Music;10;10;16;7
9078;Birto;Water Supplier;35;65;16;6
9079;App Store;Store;5;20;21;2
9079;Amazon Prime;Amazon;13;13;13;10
9079;New York Times;Digital Magazine;4;4;18;10
9079;Amazon Prime Video;Video Streaming;9;9;18;6
9079;Spotify;Music;10;10;1;3
9079;Boro;Water Supplier;35;70;5;7
9080;Amazon Prime;Amazon;13;13;17;4
9080;Microsoft Xbox Game Pass;Games;10;10;20;6
9080;Netflix;Video Streaming;14;14;13;10
9080;Boro;Water Supplier;35;70;11;5
9081;Amazon Prime;Amazon;13;13;7;12
9081;Microsoft Xbox Game Pass;Games;10;10;14;12
9081;Cooorsera;Online Education;8;8;14;2
9081;Netflix;Video Streaming;14;14;3;12
9081;Spotify;Music;10;10;1;8
9081;Boro;Water Supplier;35;70;8;2
9082;New York Times;Digital Magazine;4;4;23;8
9082;Disney+;Video Streaming;7;7;13;3
9082;Spotify;Music;10;10;8;3
9082;Arialo;Water Supplier;30;60;15;10
9083;App Store;Store;5;20;6;2
9083;Amazon Prime;Amazon;13;13;8;3
9083;Sephora Play;Beauty;16;16;1;5
9083;Netflix;Video Streaming;14;14;20;4
9083;Spotify;Music;10;10;5;2
9083;Get Food;Food;12;12;1;3
9083;Birto;Water Supplier;35;65;8;5
9084;App Store;Store;5;20;3;7
9084;Financial Times;Digital Magazine;12;12;17;7
9084;Amazon Prime Video;Video Streaming;9;9;6;7
9084;Spotify;Music;10;10;16;6
9084;Deliveroo Plus;Food;14;14;18;4
9084;Boro;Water Supplier;35;70;14;3
9085;YouTube;Video Streaming;12;12;4;11
9085;Amazon Prime;Amazon;13;13;8;11
9085;Home Chief;Food;60;60;23;6
9086;Twitch Prime;Games;11;11;23;5
9086;Nintendo Switch Online;Games;4;4;22;6
9086;Learn Now;Online Education;12;12;8;11
9086;Disney+;Video Streaming;7;7;11;3
9086;Spotify;Music;10;10;5;7
9086;Birto;Water Supplier;35;65;8;2
9087;App Store;Store;5;20;18;9
9088;App Store;Store;5;20;20;4
9088;Amazon Prime;Amazon;13;13;1;4
9089;YouTube;Video Streaming;12;12;1;8
9089;Amazon Prime;Amazon;13;13;11;7
9089;Twitch Prime;Games;11;11;1;9
9089;Nintendo Switch Online;Games;4;4;3;6
9089;Netflix;Video Streaming;14;14;24;2
9089;Amazon Music;Music;8;8;20;3
9089;Deliveroo Plus;Food;14;14;7;4
9089;Birto;Water Supplier;35;65;9;9
9090;Cutie;Beauty;12;12;17;8
9090;Netflix;Video Streaming;14;14;8;4
9090;YouTube Music;Music;7;7;14;12
9090;Birto;Water Supplier;35;65;10;3
9091;App Store;Store;5;20;17;7
9092;Amazon Prime;Amazon;13;13;10;2
9092;New York Times;Digital Magazine;4;4;17;10
9092;Learn Now;Online Education;12;12;11;10
9092;Disney+;Video Streaming;7;7;4;7
9092;Google Play Music;Music;10;10;16;2
9092;Boro;Water Supplier;35;70;7;4
9093;App Store;Store;5;20;14;9
9093;Amazon Prime;Amazon;13;13;24;12
9094;Amazon Prime;Amazon;13;13;12;5
9094;Microsoft Xbox Game Pass;Games;10;10;5;4
9094;Netflix;Video Streaming;14;14;3;2
9094;Deliveroo Plus;Food;14;14;14;8
9094;Boro;Water Supplier;35;70;26;6
9095;App Store;Store;5;20;17;9
9095;Microsoft Xbox Game Pass;Games;10;10;10;2
9095;Netflix;Video Streaming;14;14;17;4
9095;Spotify;Music;10;10;1;5
9095;Birto;Water Supplier;35;65;13;2
9096;App Store;Store;5;20;11;3
9096;Amazon Prime;Amazon;13;13;19;12
9096;Financial Times;Digital Magazine;12;12;9;10
9096;Learn Now;Online Education;12;12;26;12
9096;Netflix;Video Streaming;14;14;18;3
9096;Spotify;Music;10;10;25;11
9096;Boro;Water Supplier;35;70;13;5
9096;Clean Me;House;56;56;12;11
9097;App Store;Store;5;20;9;5
9097;Amazon Prime;Amazon;13;13;25;11
9097;Sony PlayStation Plus;Games;7;7;12;6
9097;Netflix;Video Streaming;14;14;6;2
9097;Spotify;Music;10;10;5;9
9097;Boro;Water Supplier;35;70;6;8
9098;App Store;Store;5;20;27;6
9098;Amazon Prime;Amazon;13;13;15;12
9098;Sony PlayStation Plus;Games;7;7;28;6
9098;Netflix;Video Streaming;14;14;26;5
9098;Spotify;Music;10;10;2;8
9098;Birto;Water Supplier;35;65;17;10
9099;App Store;Store;5;20;18;8
9099;Amazon Prime;Amazon;13;13;5;3
9099;Microsoft Xbox Game Pass;Games;10;10;19;6
9099;Spotify;Music;10;10;3;2
9099;Birto;Water Supplier;35;65;6;8
9102;Amazon Prime;Amazon;13;13;12;4
9102;New York Times;Digital Magazine;4;4;25;11
9102;Spotify;Music;10;10;18;12
9102;Birto;Water Supplier;35;65;26;9
9103;App Store;Store;5;20;8;9
9103;Amazon Prime;Amazon;13;13;7;9
9103;Doc Online;Health;10;24;21;6
9103;Home Chief;Food;60;60;25;9
9103;Sony PlayStation Plus;Games;7;7;10;10
9103;Netflix;Video Streaming;14;14;5;8
9103;Amazon Music;Music;8;8;27;3
9103;Arialo;Water Supplier;30;60;27;5
9104;App Store;Store;5;20;24;7
9104;Sephora Play;Beauty;16;16;13;3
9104;Corole;Beauty;13;13;4;5
9104;Learn Now;Online Education;12;12;4;4
9104;Amazon Prime Video;Video Streaming;9;9;16;5
9104;Spotify;Music;10;10;3;3
9104;Birto;Water Supplier;35;65;17;6
9104;Clean Me;House;56;56;2;4
9105;App Store;Store;5;20;27;4
9105;Amazon Prime;Amazon;13;13;1;2
9105;Microsoft Xbox Game Pass;Games;10;10;6;8
9105;Spotify;Music;10;10;28;6
9105;Arialo;Water Supplier;30;60;4;4
9106;Amazon Prime;Amazon;13;13;10;11
9106;Fitness+;Health;8;8;13;6
9106;Sephora Play;Beauty;16;16;21;10
9106;Cutie;Beauty;12;12;22;9
9106;Disney+;Video Streaming;7;7;4;7
9106;Deliveroo Plus;Food;14;14;23;3
9106;Birto;Water Supplier;35;65;5;12
9107;Amazon Prime;Amazon;13;13;6;5
9108;App Store;Store;5;20;20;2
9108;Amazon Prime;Amazon;13;13;26;4
9108;Financial Times;Digital Magazine;12;12;10;8
9108;Netflix;Video Streaming;14;14;28;3
9108;Amazon Music;Music;8;8;19;12
9108;Birto;Water Supplier;35;65;3;10
9109;App Store;Store;5;20;13;3
9109;Amazon Prime;Amazon;13;13;19;5
9109;Nintendo Switch Online;Games;4;4;11;7
9109;Netflix;Video Streaming;14;14;8;5
9109;Spotify;Music;10;10;6;8
9109;Arialo;Water Supplier;30;60;1;2
9110;Amazon Prime;Amazon;13;13;17;2
9110;Sephora Play;Beauty;16;16;20;9
9110;Netflix;Video Streaming;14;14;19;5
9110;Get Food;Food;12;12;28;5
9110;Boro;Water Supplier;35;70;20;10
9111;New York Times;Digital Magazine;4;4;24;2
9111;Amazon Music;Music;8;8;28;7
9111;Boro;Water Supplier;35;70;5;6
9112;Amazon Prime;Amazon;13;13;10;3
9112;Learn Now;Online Education;12;12;9;3
9112;Netflix;Video Streaming;14;14;2;9
9112;Spotify;Music;10;10;9;12
9112;Get Food;Food;12;12;27;11
9112;Arialo;Water Supplier;30;60;27;9
9113;Home Chief;Food;60;60;10;9
9113;Sony PlayStation Plus;Games;7;7;28;2
9113;Amazon Prime Video;Video Streaming;9;9;3;7
9113;Spotify;Music;10;10;17;8
9113;Birto;Water Supplier;35;65;13;6
9114;Amazon Prime;Amazon;13;13;5;3
9114;Microsoft Xbox Game Pass;Games;10;10;25;11
9114;Amazon Prime Video;Video Streaming;9;9;18;7
9114;YouTube Music;Music;7;7;14;11
9114;Deliveroo Plus;Food;14;14;1;11
9114;Arialo;Water Supplier;30;60;5;5
9115;App Store;Store;5;20;20;3
9115;Amazon Prime;Amazon;13;13;19;6
9116;New York Times;Digital Magazine;4;4;13;5
9116;Amazon Prime Video;Video Streaming;9;9;14;5
9116;Google Play Music;Music;10;10;19;2
9116;Boro;Water Supplier;35;70;19;3
9117;Amazon Prime;Amazon;13;13;13;2
9117;PlayStation Now;Games;10;10;14;9
9117;Microsoft Xbox Game Pass;Games;10;10;21;12
9117;Spotify;Music;10;10;22;3
9117;Arialo;Water Supplier;30;60;17;6
9118;App Store;Store;5;20;9;12
9118;Amazon Prime;Amazon;13;13;9;3
9119;App Store;Store;5;20;14;8
9119;Sephora Play;Beauty;16;16;16;5
9119;Cutie;Beauty;12;12;28;4
9119;Disney+;Video Streaming;7;7;9;4
9119;Spotify;Music;10;10;1;12
9119;Birto;Water Supplier;35;65;11;8
9120;YouTube;Video Streaming;12;12;21;7
9120;Doc Online;Health;10;24;27;4
9120;Wall Street Journal;Digital Magazine;20;20;21;12
9120;Disney+;Video Streaming;7;7;23;7
9120;Amazon Music;Music;8;8;12;8
9120;Arialo;Water Supplier;30;60;4;4
9121;App Store;Store;5;20;4;11
9121;Nintendo Switch Online;Games;4;4;15;6
9121;Learn Now;Online Education;12;12;3;12
9121;Spotify;Music;10;10;13;4
9121;Birto;Water Supplier;35;65;15;8
9121;Qulean;House;80;80;15;11
9122;YouTube;Video Streaming;12;12;9;8
9122;Amazon Prime;Amazon;13;13;11;6
9122;Financial Times;Digital Magazine;12;12;10;9
9122;Learn Now;Online Education;12;12;20;5
9122;Amazon Prime Video;Video Streaming;9;9;2;7
9122;Spotify;Music;10;10;8;4
9122;Boro;Water Supplier;35;70;16;5
9123;App Store;Store;5;20;27;4
9123;Amazon Prime;Amazon;13;13;25;5
9123;Fitness+;Health;8;8;27;6
9123;Sephora Play;Beauty;16;16;9;2
9123;Lora;Beauty;15;15;19;10
9123;Cooorsera;Online Education;8;8;11;11
9123;Netflix;Video Streaming;14;14;26;2
9123;Spotify;Music;10;10;1;2
9123;Boro;Water Supplier;35;70;13;7
9124;YouTube;Video Streaming;12;12;12;7
9124;Amazon Prime;Amazon;13;13;5;4
9124;Sony PlayStation Plus;Games;7;7;8;2
9124;Disney+;Video Streaming;7;7;17;9
9124;Spotify;Music;10;10;27;7
9124;Boro;Water Supplier;35;70;18;7
9125;App Store;Store;5;20;10;5
9125;Amazon Prime;Amazon;13;13;11;11
9125;Sony PlayStation Plus;Games;7;7;21;8
9125;Netflix;Video Streaming;14;14;15;2
9125;Birto;Water Supplier;35;65;16;9
9126;Nintendo Switch Online;Games;4;4;20;4
9126;Amazon Prime Video;Video Streaming;9;9;12;11
9126;Spotify;Music;10;10;4;3
9126;Arialo;Water Supplier;30;60;5;12
9127;Doc Online;Health;10;24;12;10
9127;Nintendo Switch Online;Games;4;4;22;11
9127;Netflix;Video Streaming;14;14;3;8
9127;YouTube Music;Music;7;7;16;5
9127;Boro;Water Supplier;35;70;10;9
9128;Microsoft Xbox Game Pass;Games;10;10;12;10
9128;Disney+;Video Streaming;7;7;18;4
9128;Spotify;Music;10;10;9;5
9128;Boro;Water Supplier;35;70;11;12
9129;Fitness+;Health;8;8;26;12
9130;App Store;Store;5;20;17;12
9130;Wall Street Journal;Digital Magazine;20;20;1;5
9130;Arialo;Water Supplier;30;60;16;12
9131;App Store;Store;5;20;23;2
9131;Amazon Prime;Amazon;13;13;21;3
9131;Sony PlayStation Plus;Games;7;7;24;11
9131;Netflix;Video Streaming;14;14;23;10
9131;Arialo;Water Supplier;30;60;27;3
9132;App Store;Store;5;20;20;6
9132;Amazon Prime;Amazon;13;13;2;3
9132;Fitness+;Health;8;8;4;2
9132;Financial Times;Digital Magazine;12;12;2;12
9132;Netflix;Video Streaming;14;14;9;12
9132;Boro;Water Supplier;35;70;22;7
9133;App Store;Store;5;20;15;12
9133;Microsoft Xbox Game Pass;Games;10;10;8;4
9133;Disney+;Video Streaming;7;7;19;11
9133;Spotify;Music;10;10;17;6
9133;Birto;Water Supplier;35;65;17;8
9134;App Store;Store;5;20;15;9
9134;Amazon Prime;Amazon;13;13;4;2
9134;Wall Street Journal;Digital Magazine;20;20;5;3
9134;Disney+;Video Streaming;7;7;25;5
9134;Spotify;Music;10;10;20;2
9134;Birto;Water Supplier;35;65;15;2
9135;App Store;Store;5;20;1;4
9135;Amazon Prime;Amazon;13;13;22;8
9135;Financial Times;Digital Magazine;12;12;7;10
9135;Cooorsera;Online Education;8;8;24;8
9135;Amazon Prime Video;Video Streaming;9;9;23;4
9135;Amazon Music;Music;8;8;25;7
9135;Arialo;Water Supplier;30;60;16;4
9135;Clean Me;House;56;56;7;12
9136;Amazon Prime;Amazon;13;13;27;10
9137;Amazon Prime;Amazon;13;13;16;2
9137;Sony PlayStation Plus;Games;7;7;20;5
9137;Cooorsera;Online Education;8;8;20;2
9137;Spotify;Music;10;10;7;4
9137;Get Food;Food;12;12;12;8
9137;Boro;Water Supplier;35;70;15;5
9138;Amazon Prime;Amazon;13;13;26;11
9138;Sephora Play;Beauty;16;16;8;11
9138;Cutie;Beauty;12;12;13;10
9138;Netflix;Video Streaming;14;14;28;6
9138;Spotify;Music;10;10;8;4
9138;Deliveroo Plus;Food;14;14;21;10
9138;Arialo;Water Supplier;30;60;14;8
9139;App Store;Store;5;20;1;7
9139;Sony PlayStation Plus;Games;7;7;25;2
9139;Amazon Prime Video;Video Streaming;9;9;25;12
9139;Spotify;Music;10;10;22;3
9139;Arialo;Water Supplier;30;60;15;10
9140;Amazon Prime;Amazon;13;13;6;11
9140;Sephora Play;Beauty;16;16;9;6
9140;Learn Now;Online Education;12;12;23;7
9140;Netflix;Video Streaming;14;14;22;10
9140;Spotify;Music;10;10;14;4
9140;Arialo;Water Supplier;30;60;8;5
9141;App Store;Store;5;20;16;6
9141;New York Times;Digital Magazine;4;4;2;8
9141;Spotify;Music;10;10;5;3
9141;Deliveroo Plus;Food;14;14;17;3
9141;Boro;Water Supplier;35;70;2;3
9142;App Store;Store;5;20;28;2
9142;Amazon Prime;Amazon;13;13;13;12
9142;Nintendo Switch Online;Games;4;4;19;11
9142;Netflix;Video Streaming;14;14;24;10
9142;Spotify;Music;10;10;13;4
9142;Arialo;Water Supplier;30;60;6;7
9143;Sony PlayStation Plus;Games;7;7;5;7
9143;Spotify;Music;10;10;2;12
9143;Arialo;Water Supplier;30;60;8;11
9144;Amazon Prime;Amazon;13;13;16;4
9144;Nintendo Switch Online;Games;4;4;21;8
9144;Disney+;Video Streaming;7;7;24;6
9144;Spotify;Music;10;10;10;4
9144;Get Food;Food;12;12;1;12
9144;Arialo;Water Supplier;30;60;28;5
9145;App Store;Store;5;20;23;7
9145;Amazon Prime;Amazon;13;13;1;6
9145;New York Times;Digital Magazine;4;4;8;6
9145;Netflix;Video Streaming;14;14;3;6
9145;Spotify;Music;10;10;26;12
9145;Boro;Water Supplier;35;70;26;5
9146;App Store;Store;5;20;25;7
9146;Amazon Prime;Amazon;13;13;19;4
9146;Sony PlayStation Plus;Games;7;7;1;6
9146;Arialo;Water Supplier;30;60;10;5
9147;App Store;Store;5;20;25;5
9147;Fitness+;Health;8;8;12;12
9147;Month of Cloth;Cloth;30;30;9;4
9148;App Store;Store;5;20;1;9
9148;Amazon Prime;Amazon;13;13;25;7
9148;Sony PlayStation Plus;Games;7;7;8;3
9148;Disney+;Video Streaming;7;7;23;9
9148;Spotify;Music;10;10;21;12
9148;Boro;Water Supplier;35;70;22;12
9149;App Store;Store;5;20;26;7
9149;Amazon Prime;Amazon;13;13;26;12
9149;New York Times;Digital Magazine;4;4;10;6
9149;Disney+;Video Streaming;7;7;10;9
9149;Spotify;Music;10;10;22;10
9149;Boro;Water Supplier;35;70;15;10
9150;Amazon Prime;Amazon;13;13;11;2
9150;Spotify;Music;10;10;16;5
9150;Boro;Water Supplier;35;70;19;10
9151;App Store;Store;5;20;4;4
9151;Sephora Play;Beauty;16;16;12;3
9151;Netflix;Video Streaming;14;14;27;9
9151;Arialo;Water Supplier;30;60;22;6
9152;New York Times;Digital Magazine;4;4;3;5
9152;Cooorsera;Online Education;8;8;12;3
9152;Spotify;Music;10;10;5;12
9152;Boro;Water Supplier;35;70;9;8
9152;Clean Me;House;56;56;22;4
9153;Sony PlayStation Plus;Games;7;7;8;4
9153;Spotify;Music;10;10;10;12
9153;Arialo;Water Supplier;30;60;2;8
9154;App Store;Store;5;20;13;8
9154;Amazon Prime;Amazon;13;13;3;9
9154;Microsoft Xbox Game Pass;Games;10;10;1;9
9154;Arialo;Water Supplier;30;60;23;4
9155;YouTube;Video Streaming;12;12;11;9
9155;App Store;Store;5;20;13;6
9155;Amazon Prime;Amazon;13;13;11;2
9155;Microsoft Xbox Game Pass;Games;10;10;2;7
9155;Learn Now;Online Education;12;12;1;10
9155;Amazon Prime Video;Video Streaming;9;9;10;9
9155;Spotify;Music;10;10;8;2
9155;Birto;Water Supplier;35;65;18;9
9156;App Store;Store;5;20;1;12
9156;Sephora Play;Beauty;16;16;5;9
9156;Lora;Beauty;15;15;18;11
9156;Disney+;Video Streaming;7;7;4;11
9156;Spotify;Music;10;10;4;8
9156;Boro;Water Supplier;35;70;6;10
9157;YouTube;Video Streaming;12;12;3;6
9157;App Store;Store;5;20;22;12
9157;Amazon Prime;Amazon;13;13;4;10
9157;New York Times;Digital Magazine;4;4;24;5
9157;Disney+;Video Streaming;7;7;18;10
9157;Spotify;Music;10;10;5;3
9157;Arialo;Water Supplier;30;60;10;5
9158;Fitness+;Health;8;8;7;8
9158;Sony PlayStation Plus;Games;7;7;4;4
9158;Netflix;Video Streaming;14;14;25;10
9158;YouTube Music;Music;7;7;28;3
9158;Boro;Water Supplier;35;70;1;8
9159;YouTube;Video Streaming;12;12;17;3
9160;App Store;Store;5;20;5;5
9160;Amazon Prime;Amazon;13;13;23;11
9160;New York Times;Digital Magazine;4;4;2;12
9160;Netflix;Video Streaming;14;14;19;11
9160;Boro;Water Supplier;35;70;22;4
9160;Clean Me;House;56;56;3;9
9161;YouTube;Video Streaming;12;12;7;9
9161;Microsoft Xbox Game Pass;Games;10;10;18;8
9161;Amazon Music;Music;8;8;25;8
9161;Birto;Water Supplier;35;65;14;9
9162;App Store;Store;5;20;12;12
9162;New York Times;Digital Magazine;4;4;20;4
9162;Disney+;Video Streaming;7;7;26;8
9162;Spotify;Music;10;10;28;2
9162;Birto;Water Supplier;35;65;11;8
9163;Amazon Prime;Amazon;13;13;12;8
9163;Sony PlayStation Plus;Games;7;7;4;5
9163;Cooorsera;Online Education;8;8;6;9
9163;Disney+;Video Streaming;7;7;19;2
9163;Spotify;Music;10;10;12;11
9163;Arialo;Water Supplier;30;60;8;5
9164;Amazon Prime;Amazon;13;13;15;10
9164;Sephora Play;Beauty;16;16;3;10
9164;Spotify;Music;10;10;10;5
9164;Arialo;Water Supplier;30;60;28;6
9165;Amazon Prime;Amazon;13;13;12;9
9165;Corole;Beauty;13;13;10;3
9165;Netflix;Video Streaming;14;14;27;7
9165;Arialo;Water Supplier;30;60;23;3
9166;YouTube;Video Streaming;12;12;26;2
9166;Microsoft Xbox Game Pass;Games;10;10;27;8
9166;Netflix;Video Streaming;14;14;14;4
9166;Spotify;Music;10;10;1;7
9166;Boro;Water Supplier;35;70;5;3
9167;Amazon Prime;Amazon;13;13;1;2
9168;App Store;Store;5;20;25;3
9168;Amazon Prime;Amazon;13;13;27;11
9168;Fitness+;Health;8;8;13;12
9168;Sony PlayStation Plus;Games;7;7;16;9
